RowNumber,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,NewAGT,CreditsScore,AgeScore,BalanceScore,EstSalaryScore,NewEstimatedSalary,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,HasCrCard,IsActiveMember,Exited
8672,-0.8208955223880597,-0.16666666666666666,1.0,0.23772768751649107,1.0,-1.013607989235272,-0.5,-0.6,-0.25,0.5,-0.9,-1.013607989235272,0,1,0,1,0,1,0,1
8673,0.40298507462686567,0.08333333333333333,-1.0,-0.761480032314815,1.0,0.22549543628542182,0.4166666666666667,0.6,0.25,-0.3,0.3,0.2254954362854219,1,0,0,0,1,1,0,0
8674,0.8432835820895522,1.5833333333333333,-1.0,-0.761480032314815,0.0,-0.8839150230895078,1.9166666666666667,0.8,1.0,-0.3,-0.9,-0.8839150230895079,1,0,0,1,0,1,0,1
8675,-0.917910447761194,2.5,0.75,0.046245878388245246,1.0,0.546907383166658,2.25,-0.6,1.0,0.1,0.5,0.5469073831666579,1,0,0,0,1,1,1,1
8676,0.4626865671641791,1.4166666666666667,0.5,0.2265260069706239,0.0,0.12789876012766546,1.25,0.6,1.0,0.5,0.1,0.12789876012766538,1,0,0,0,1,1,0,0
8677,-0.5223880597014925,0.3333333333333333,-1.0,-0.44427997691082655,0.0,0.2879970260037905,0.6666666666666666,-0.4,0.5,-0.3,0.3,0.28799702600379057,1,0,0,0,1,1,0,0
8678,-0.3208955223880597,0.25,1.25,0.31486912374581083,1.0,0.7107536364053321,-0.16666666666666666,-0.2,0.25,0.7,0.7,0.7107536364053322,0,1,0,1,0,1,0,0
8679,-1.0,-0.75,1.0,-0.09442008507395247,0.0,-0.9898754791547741,-1.0833333333333333,-0.8,-0.75,-0.1,-0.9,-0.9898754791547741,1,0,0,1,0,0,0,0
8680,1.037313432835821,-0.16666666666666666,0.0,0.2556326865983141,0.0,0.8306489824341363,-0.16666666666666666,1.0,-0.25,0.5,0.9,0.8306489824341363,0,1,0,0,1,1,1,1
8681,0.7089552238805971,0.4166666666666667,-0.25,-0.13305872634754226,0.0,0.15294883387408123,0.5,0.8,0.5,-0.1,0.1,0.1529488338740813,1,0,0,0,1,1,0,1
8682,-0.6492537313432836,0.25,-0.75,-0.761480032314815,1.0,0.30250415105481715,0.5,-0.6,0.25,-0.3,0.3,0.3025041510548171,1,0,0,1,0,1,1,0
8683,0.6194029850746269,-0.25,-1.0,0.34939210731326364,0.0,-0.5522670813253544,0.08333333333333333,0.6,-0.25,0.7,-0.5,-0.5522670813253544,1,0,0,0,1,1,0,0
8684,0.3358208955223881,1.0,0.5,0.7680703022713755,3.0,0.31396338737253515,0.8333333333333334,0.4,0.75,0.9,0.3,0.31396338737253504,1,0,0,1,0,0,1,1
8685,1.2014925373134329,-0.8333333333333334,0.25,0.11085192720016183,0.0,-0.5465348713379463,-0.9166666666666666,1.0,-0.75,0.3,-0.5,-0.5465348713379462,0,1,0,0,1,1,0,0
8686,0.8955223880597015,0.5,0.25,-0.761480032314815,1.0,-0.4321547331807796,0.4166666666666667,0.8,0.5,-0.3,-0.5,-0.4321547331807797,1,0,0,0,1,1,1,0
8687,-0.34328358208955223,2.8333333333333335,0.75,-0.761480032314815,1.0,0.706888661016904,2.5833333333333335,-0.2,1.0,-0.3,0.7,0.7068886610169038,1,0,0,1,0,1,1,0
8688,0.11194029850746269,0.4166666666666667,1.25,-0.2569193878235321,1.0,-0.7538820700223139,0.0,0.2,0.5,-0.3,-0.7,-0.7538820700223138,0,1,0,1,0,0,0,0
8689,-0.11194029850746269,0.25,1.0,0.4474242629357972,0.0,0.25552629302070134,-0.08333333333333333,0.0,0.25,0.9,0.3,0.2555262930207014,0,1,0,0,1,1,1,1
8690,-0.8208955223880597,2.5,1.25,0.25252075612655916,0.0,-0.8014358221959876,2.0833333333333335,-0.6,1.0,0.5,-0.7,-0.8014358221959876,1,0,0,0,1,0,1,0
8691,0.8208955223880597,0.5,0.0,0.2899161763977756,0.0,0.40429572712924133,0.5,0.8,0.5,0.7,0.5,0.4042957271292412,0,0,1,1,0,1,1,0
8692,0.34328358208955223,0.16666666666666666,-0.25,-0.761480032314815,1.0,-0.5360317656539774,0.25,0.4,0.25,-0.3,-0.5,-0.5360317656539774,1,0,0,1,0,0,1,0
8693,1.4776119402985075,-0.4166666666666667,0.75,-0.761480032314815,1.0,-0.45331706410367,-0.6666666666666666,1.0,-0.5,-0.3,-0.5,-0.45331706410367006,1,0,0,1,0,1,1,0
8694,-0.23134328358208955,1.0833333333333333,0.0,-0.761480032314815,1.0,0.9306455901879471,1.0833333333333333,-0.2,0.75,-0.3,0.9,0.9306455901879472,1,0,0,1,0,1,0,1
8695,0.1417910447761194,0.9166666666666666,1.0,0.15286643564958347,1.0,-0.2421127163366891,0.5833333333333334,0.2,0.75,0.3,-0.3,-0.2421127163366891,0,1,0,1,0,0,0,0
8696,0.917910447761194,-0.5,1.0,-0.761480032314815,1.0,0.7021781396794851,-0.8333333333333334,0.8,-0.5,-0.3,0.7,0.7021781396794851,1,0,0,0,1,1,0,0
8697,-1.1044776119402986,-0.25,-1.25,-0.3307452807897952,0.0,0.3731822991831549,0.16666666666666666,-0.8,-0.25,-0.3,0.3,0.37318229918315493,0,0,1,0,1,1,1,0
8698,0.7388059701492538,0.0,-0.5,0.020175685169969263,1.0,-0.460715260826252,0.16666666666666666,0.8,0.0,0.1,-0.5,-0.460715260826252,0,0,1,1,0,1,0,0
8699,0.291044776119403,-0.5833333333333334,0.5,0.03159743048334963,1.0,0.5725961647798198,-0.75,0.4,-0.5,0.1,0.5,0.5725961647798199,0,1,0,0,1,0,0,0
8700,1.4104477611940298,-0.4166666666666667,-0.75,0.15568011529544926,0.0,0.13506257423714804,-0.16666666666666666,1.0,-0.5,0.3,0.1,0.1350625742371481,0,1,0,0,1,1,0,0
8701,0.4253731343283582,-1.1666666666666667,0.75,-0.18711772658131706,1.0,-0.37350226295853917,-1.4166666666666667,0.6,-0.75,-0.1,-0.3,-0.37350226295853917,0,1,0,0,1,1,0,0
8702,0.15671641791044777,0.0,-0.75,-0.761480032314815,0.0,-0.8798993150838957,0.25,0.2,0.0,-0.3,-0.9,-0.8798993150838958,1,0,0,0,1,1,1,0
8703,-0.8283582089552238,0.0,1.0,0.9018463347817339,0.0,0.49418166253350493,-0.3333333333333333,-0.6,0.0,0.9,0.5,0.49418166253350504,1,0,0,0,1,0,1,0
8704,0.06716417910447761,-0.5,-0.5,0.3045126047207457,1.0,-0.3519398756760828,-0.3333333333333333,0.2,-0.5,0.7,-0.3,-0.3519398756760828,1,0,0,1,0,1,0,0
8705,0.9850746268656716,0.4166666666666667,-0.75,0.09286357143886778,1.0,-0.9532274300330166,0.6666666666666666,1.0,0.5,0.1,-0.9,-0.9532274300330166,0,0,1,1,0,1,0,0
8706,0.6716417910447762,-0.16666666666666666,-0.75,-0.1415839053920491,0.0,0.27243284146610597,0.08333333333333333,0.8,-0.25,-0.1,0.3,0.2724328414661061,1,0,0,1,0,1,1,0
8707,1.4776119402985075,1.5,0.5,-0.761480032314815,0.0,0.7274292580090361,1.3333333333333333,1.0,1.0,-0.3,0.7,0.7274292580090362,0,0,1,1,0,0,0,1
8708,-1.5597014925373134,-0.16666666666666666,1.0,0.08703455792443116,0.0,0.29310302988568904,-0.5,-0.8,-0.25,0.1,0.3,0.29310302988568904,1,0,0,1,0,1,0,1
8709,0.9402985074626866,0.9166666666666666,-0.5,0.03989228186089705,1.0,0.8385062885510676,1.0833333333333333,0.8,0.75,0.1,0.9,0.8385062885510676,0,1,0,1,0,1,0,0
8710,-0.917910447761194,0.16666666666666666,0.25,0.037812438696802876,1.0,-0.8928382314022644,0.08333333333333333,-0.6,0.25,0.1,-0.9,-0.8928382314022643,1,0,0,0,1,1,0,0
8711,0.19402985074626866,0.0,-0.75,0.1267940488344793,0.0,0.35503014842919306,0.25,0.2,0.0,0.3,0.3,0.35503014842919317,0,1,0,1,0,1,1,0
8712,-1.0149253731343284,2.3333333333333335,1.0,0.04185508096565891,0.0,0.8263004023305622,2.0,-0.8,1.0,0.1,0.9,0.8263004023305622,0,0,1,1,0,1,0,0
8713,-1.3656716417910448,-0.16666666666666666,0.0,-0.761480032314815,1.0,0.8771200617566678,-0.16666666666666666,-0.8,-0.25,-0.3,0.9,0.8771200617566678,0,0,1,0,1,1,0,0
8714,1.0,0.25,0.25,-0.761480032314815,1.0,-0.5991201250277763,0.16666666666666666,1.0,0.25,-0.3,-0.5,-0.5991201250277763,0,0,1,0,1,0,0,0
8715,0.3805970149253731,0.3333333333333333,0.25,0.09983192347731465,0.0,0.16337022072850463,0.25,0.4,0.5,0.1,0.1,0.16337022072850468,1,0,0,1,0,1,0,0
8716,-0.5447761194029851,0.3333333333333333,-1.25,0.34902585498570077,0.0,-0.9248496517103336,0.75,-0.4,0.5,0.7,-0.9,-0.9248496517103336,0,1,0,0,1,0,1,0
8717,-0.6492537313432836,0.08333333333333333,0.0,-0.761480032314815,1.0,-0.19884503546040708,0.08333333333333333,-0.6,0.25,-0.3,-0.1,-0.19884503546040713,1,0,0,0,1,0,1,0
8718,-1.5597014925373134,0.5833333333333334,-0.75,-0.761480032314815,0.0,0.5993911998019031,0.8333333333333334,-0.8,0.5,-0.3,0.5,0.5993911998019031,1,0,0,0,1,1,0,0
8719,-0.4701492537313433,0.0,0.5,-0.09441914496102614,1.0,-0.13928613672835766,-0.16666666666666666,-0.4,0.0,-0.1,-0.1,-0.13928613672835766,1,0,0,0,1,1,0,1
8720,0.291044776119403,0.5833333333333334,0.25,0.2888305809960559,1.0,0.9897582878482247,0.5,0.4,0.5,0.7,0.9,0.9897582878482247,1,0,0,1,0,1,1,0
8721,0.44029850746268656,-0.75,0.75,-0.761480032314815,1.0,0.050474336387074915,-1.0,0.6,-0.75,-0.3,0.1,0.05047433638707499,1,0,0,1,0,0,0,0
8722,0.917910447761194,-0.8333333333333334,-0.25,-0.761480032314815,0.0,-0.6036079523906505,-0.75,0.8,-0.75,-0.3,-0.7,-0.6036079523906506,0,0,1,0,1,1,1,0
8723,-0.23134328358208955,-0.16666666666666666,0.5,-0.07504647291566008,0.0,-1.0169173985511932,-0.3333333333333333,-0.2,-0.25,-0.1,-0.9,-1.0169173985511932,1,0,0,0,1,1,0,0
8724,-2.253731343283582,1.1666666666666667,1.25,-0.761480032314815,0.0,0.2605029087558194,0.75,-0.8,0.75,-0.3,0.3,0.26050290875581933,1,0,0,0,1,1,1,1
8725,0.11940298507462686,-0.5833333333333334,0.75,-0.761480032314815,1.0,0.38899570582288606,-0.8333333333333334,0.2,-0.5,-0.3,0.3,0.38899570582288606,0,0,1,1,0,1,0,0
8726,-0.1417910447761194,-0.8333333333333334,-0.5,-0.761480032314815,1.0,-0.5710662744535528,-0.6666666666666666,0.0,-0.75,-0.3,-0.5,-0.571066274453553,0,0,1,0,1,1,0,0
8727,0.3358208955223881,0.5,0.75,0.04865570118949351,0.0,-0.3384687705623162,0.25,0.4,0.5,0.1,-0.3,-0.3384687705623163,0,1,0,0,1,1,0,1
8728,0.6119402985074627,-0.5833333333333334,0.5,0.2024520652087395,0.0,-0.24079464446909501,-0.75,0.6,-0.5,0.5,-0.3,-0.240794644469095,0,1,0,1,0,1,1,0
8729,-1.626865671641791,0.3333333333333333,-0.25,0.08562846235756502,0.0,-0.441218713357865,0.4166666666666667,-0.8,0.5,0.1,-0.5,-0.441218713357865,1,0,0,0,1,0,1,0
8730,-0.04477611940298507,0.9166666666666666,0.75,0.5626951126035924,1.0,0.76701491610035,0.6666666666666666,0.0,0.75,0.9,0.7,0.76701491610035,0,1,0,0,1,1,1,0
8731,0.835820895522388,-0.5833333333333334,0.0,-0.761480032314815,1.0,0.05043134252526185,-0.5833333333333334,0.8,-0.5,-0.3,0.1,0.05043134252526178,1,0,0,0,1,0,1,0
8732,0.5597014925373134,0.3333333333333333,1.25,-0.761480032314815,1.0,-0.5359022758668618,-0.08333333333333333,0.6,0.5,-0.3,-0.5,-0.5359022758668618,0,0,1,1,0,0,1,0
8733,0.5373134328358209,-0.6666666666666666,0.25,-0.761480032314815,1.0,-0.3604614013839093,-0.75,0.6,-0.5,-0.3,-0.3,-0.3604614013839093,1,0,0,1,0,0,1,0
8734,0.7238805970149254,0.4166666666666667,1.0,0.9798255683139324,0.0,0.009299430013705054,0.08333333333333333,0.8,0.5,0.9,0.1,0.009299430013705126,0,0,1,0,1,0,0,1
8735,0.40298507462686567,0.8333333333333334,1.25,0.36736385441285874,0.0,0.4141339017399684,0.4166666666666667,0.6,0.75,0.7,0.5,0.41413390173996834,0,1,0,1,0,1,0,1
8736,0.5671641791044776,-0.5833333333333334,1.25,0.13817223558227135,0.0,-0.6355715001008145,-1.0,0.6,-0.5,0.3,-0.7,-0.6355715001008145,1,0,0,0,1,0,1,0
8737,-0.11940298507462686,0.5833333333333334,-0.75,-0.761480032314815,1.0,-0.14005535078557171,0.8333333333333334,0.0,0.5,-0.3,-0.1,-0.14005535078557174,1,0,0,0,1,0,0,0
8738,-0.13432835820895522,-0.25,-0.5,0.3747319894732422,0.0,-0.593307822456187,-0.08333333333333333,0.0,-0.25,0.7,-0.5,-0.593307822456187,1,0,0,0,1,1,1,0
8739,-0.1865671641791045,0.5,0.75,-0.20336397474731335,0.0,0.2799199734820366,0.25,-0.2,0.5,-0.3,0.3,0.27991997348203673,1,0,0,0,1,0,1,0
8740,-1.0,1.8333333333333333,0.0,0.3256990679720447,0.0,0.24066484976097377,1.8333333333333333,-0.8,1.0,0.7,0.3,0.2406648497609737,1,0,0,0,1,0,1,0
8741,0.26119402985074625,-0.6666666666666666,0.5,-0.02805821868656197,0.0,0.1306790298582461,-0.8333333333333334,0.4,-0.5,-0.1,0.1,0.1306790298582461,0,0,1,1,0,0,1,0
8742,-0.22388059701492538,-1.1666666666666667,0.75,-0.761480032314815,1.0,0.3170718537456562,-1.4166666666666667,-0.2,-0.75,-0.3,0.3,0.3170718537456563,0,0,1,1,0,1,1,0
8743,0.30597014925373134,0.6666666666666666,-0.25,-0.761480032314815,1.0,-0.7481171318469535,0.75,0.4,0.75,-0.3,-0.7,-0.7481171318469535,0,0,1,1,0,1,1,0
8744,-1.507462686567164,-1.0,1.0,-0.17988543783879327,1.0,0.9683217313008148,-1.3333333333333333,-0.8,-0.75,-0.1,0.9,0.9683217313008148,0,0,1,0,1,0,1,0
8745,0.08955223880597014,1.0,0.0,0.23677715500519247,1.0,0.08825262603687442,1.0,0.2,0.75,0.5,0.1,0.08825262603687442,0,1,0,1,0,1,0,1
8746,0.08208955223880597,-0.75,0.75,-0.2814372195721484,1.0,0.36448767998438825,-1.0,0.2,-0.75,-0.3,0.3,0.36448767998438825,0,0,1,1,0,1,0,0
8747,0.05970149253731343,-0.25,0.75,0.07276568061355526,1.0,0.8341494755803378,-0.5,0.2,-0.25,0.1,0.9,0.8341494755803378,1,0,0,0,1,0,1,0
8748,-0.5447761194029851,-0.6666666666666666,1.25,-0.18805407905597624,1.0,0.29491121144988547,-1.0833333333333333,-0.4,-0.5,-0.1,0.3,0.29491121144988536,1,0,0,1,0,1,1,0
8749,0.022388059701492536,0.5833333333333334,0.25,0.3862314507885354,0.0,-0.35920106122674034,0.5,0.2,0.5,0.7,-0.3,-0.3592010612267404,0,1,0,1,0,1,0,1
8750,0.23134328358208955,0.8333333333333334,-1.0,-0.761480032314815,1.0,0.4959564044274022,1.1666666666666667,0.4,0.75,-0.3,0.5,0.49595640442740213,1,0,0,0,1,1,0,0
8751,0.022388059701492536,-0.4166666666666667,-0.75,-0.761480032314815,0.0,-0.29624503756944415,-0.16666666666666666,0.2,-0.5,-0.3,-0.3,-0.2962450375694442,1,0,0,1,0,1,1,0
8752,-0.5746268656716418,-0.5833333333333334,0.75,-0.761480032314815,1.0,0.8654442298845202,-0.8333333333333334,-0.4,-0.5,-0.3,0.9,0.8654442298845202,0,0,1,1,0,1,0,0
8753,-0.582089552238806,-0.5833333333333334,0.0,0.18141406145706215,0.0,0.3821619178819782,-0.5833333333333334,-0.4,-0.5,0.3,0.3,0.3821619178819782,0,0,1,0,1,1,0,0
8754,1.0671641791044777,-0.4166666666666667,-0.75,0.15720779880079194,0.0,0.9973286632987297,-0.16666666666666666,1.0,-0.5,0.3,0.9,0.9973286632987295,1,0,0,0,1,1,1,0
8755,0.9253731343283582,0.5,-0.25,-0.761480032314815,1.0,0.6295966746331515,0.5833333333333334,0.8,0.5,-0.3,0.7,0.6295966746331516,1,0,0,1,0,0,1,0
8756,0.41044776119402987,1.25,0.5,-0.761480032314815,0.0,0.09650653274197306,1.0833333333333333,0.6,1.0,-0.3,0.1,0.09650653274197306,0,0,1,1,0,1,0,1
8757,0.39552238805970147,0.0,-0.5,0.10008818259249296,0.0,-0.6492077707593714,0.16666666666666666,0.6,0.0,0.1,-0.7,-0.6492077707593714,0,1,0,1,0,1,1,1
8758,0.19402985074626866,0.5833333333333334,-0.75,0.006350384474849758,1.0,-0.699377541881853,0.8333333333333334,0.2,0.5,0.1,-0.7,-0.6993775418818529,0,1,0,1,0,0,1,0
8759,0.08208955223880597,-0.25,1.25,-0.761480032314815,0.0,0.14117654532377596,-0.6666666666666666,0.2,-0.25,-0.3,0.1,0.14117654532377588,1,0,0,0,1,1,1,0
8760,0.7164179104477612,2.4166666666666665,0.75,-0.761480032314815,0.0,0.6417340552676947,2.1666666666666665,0.8,1.0,-0.3,0.7,0.6417340552676947,1,0,0,0,1,1,1,0
8761,0.1865671641791045,-0.25,1.25,0.5834447367151074,0.0,-0.5022673544837554,-0.6666666666666666,0.2,-0.25,0.9,-0.5,-0.5022673544837554,0,0,1,1,0,1,1,0
8762,-0.13432835820895522,2.1666666666666665,1.25,-0.761480032314815,1.0,-0.7055979303994935,1.75,0.0,1.0,-0.3,-0.7,-0.7055979303994934,0,0,1,0,1,1,0,1
8763,-2.253731343283582,1.9166666666666667,-0.5,-0.761480032314815,0.0,0.13825357256249643,2.0833333333333335,-0.8,1.0,-0.3,0.1,0.13825357256249635,1,0,0,1,0,0,0,1
8764,0.5597014925373134,2.0,-1.25,0.2429833104885892,1.0,0.899874385250666,2.4166666666666665,0.6,1.0,0.5,0.9,0.899874385250666,1,0,0,0,1,1,1,1
8765,0.9029850746268657,1.1666666666666667,0.75,0.14884424083687586,1.0,-0.13713837480407237,0.9166666666666666,0.8,0.75,0.3,-0.1,-0.1371383748040724,0,1,0,0,1,1,1,0
8766,0.17164179104477612,0.16666666666666666,-1.0,-0.761480032314815,1.0,0.5380362147055525,0.5,0.2,0.25,-0.3,0.5,0.5380362147055525,1,0,0,0,1,1,0,0
8767,-0.022388059701492536,-0.08333333333333333,0.25,-0.08297397516723048,0.0,-0.8168714317095739,-0.16666666666666666,0.0,0.0,-0.1,-0.9,-0.8168714317095739,0,0,1,1,0,0,0,0
8768,-0.746268656716418,-0.6666666666666666,1.25,-0.761480032314815,1.0,-0.8945069624264902,-1.0833333333333333,-0.6,-0.5,-0.3,-0.9,-0.8945069624264902,1,0,0,0,1,1,0,0
8769,0.8134328358208955,2.0833333333333335,0.0,0.012971991528955699,0.0,-0.13490665796286588,2.0833333333333335,0.8,1.0,0.1,-0.1,-0.1349066579628659,0,1,0,0,1,0,0,1
8770,-0.22388059701492538,-0.5,0.5,-0.761480032314815,0.0,-0.6584783857380314,-0.6666666666666666,-0.2,-0.5,-0.3,-0.7,-0.6584783857380314,1,0,0,0,1,1,0,0
8771,-0.27611940298507465,1.8333333333333333,0.75,-0.761480032314815,1.0,0.6645512941292161,1.5833333333333333,-0.2,1.0,-0.3,0.7,0.664551294129216,1,0,0,0,1,1,1,0
8772,0.21641791044776118,-0.5,-0.25,0.0010940564180568913,1.0,-0.528195905647785,-0.4166666666666667,0.4,-0.5,0.1,-0.5,-0.5281959056477848,0,1,0,0,1,0,0,0
8773,0.8656716417910447,-0.5833333333333334,0.25,-0.761480032314815,1.0,1.0088865923819808,-0.6666666666666666,0.8,-0.5,-0.3,0.9,1.0088865923819805,1,0,0,0,1,1,1,0
8774,-0.26119402985074625,-0.25,1.0,-0.761480032314815,1.0,0.18860040114899326,-0.5833333333333334,-0.2,-0.25,-0.3,0.1,0.18860040114899332,0,0,1,0,1,1,0,0
8775,-1.492537313432836,-0.3333333333333333,0.25,0.27028270135808713,1.0,0.5227361933991972,-0.4166666666666667,-0.8,-0.25,0.5,0.5,0.5227361933991973,1,0,0,1,0,1,0,0
8776,1.1567164179104477,0.0,1.25,0.25784093351960097,1.0,0.7308350223627798,-0.4166666666666667,1.0,0.0,0.5,0.7,0.7308350223627798,0,1,0,0,1,0,1,0
8777,-0.6343283582089553,0.5833333333333334,1.0,-0.761480032314815,1.0,-0.12722081909151073,0.25,-0.4,0.5,-0.3,-0.1,-0.12722081909151076,0,0,1,0,1,1,0,0
8778,-0.3656716417910448,-1.0833333333333333,-1.0,0.5323435667759078,1.0,-0.796206020385748,-0.75,-0.2,-0.75,0.9,-0.7,-0.7962060203857478,0,0,1,0,1,1,0,0
8779,-0.26119402985074625,0.0,1.0,0.035326780119494576,0.0,0.24060671148920756,-0.3333333333333333,-0.2,0.0,0.1,0.3,0.24060671148920765,0,0,1,1,0,1,0,0
8780,0.3656716417910448,-0.25,-0.5,0.06573050221459265,0.0,-0.2591778237050925,-0.08333333333333333,0.4,-0.25,0.1,-0.3,-0.25917782370509246,1,0,0,1,0,0,1,0
8781,1.2537313432835822,0.16666666666666666,1.0,0.11076371327057132,0.0,-0.847920318042773,-0.16666666666666666,1.0,0.25,0.3,-0.9,-0.847920318042773,0,1,0,0,1,1,0,1
8782,-1.5970149253731343,1.9166666666666667,0.5,-0.147342097066033,0.0,-0.5160210197295325,1.75,-0.8,1.0,-0.1,-0.5,-0.5160210197295325,1,0,0,0,1,0,1,0
8783,-0.3880597014925373,-0.8333333333333334,0.25,-0.761480032314815,1.0,0.7301567764056193,-0.9166666666666666,-0.2,-0.75,-0.3,0.7,0.7301567764056192,0,0,1,1,0,1,1,0
8784,0.9701492537313433,-0.25,1.0,-0.761480032314815,0.0,0.8418578786061197,-0.5833333333333334,1.0,-0.25,-0.3,0.9,0.8418578786061197,1,0,0,0,1,1,0,1
8785,-0.1044776119402985,0.3333333333333333,1.0,0.36921015785749506,0.0,-0.2664406355011141,0.0,0.0,0.5,0.7,-0.3,-0.2664406355011141,0,1,0,1,0,1,0,1
8786,1.4776119402985075,-0.8333333333333334,-1.0,0.03196156755682819,1.0,-0.7514141410419733,-0.5,1.0,-0.75,0.1,-0.7,-0.7514141410419736,0,1,0,0,1,1,1,0
8787,0.664179104477612,-1.5,0.75,0.0901962360385396,1.0,-0.76572438876361,-1.75,0.8,-0.75,0.1,-0.7,-0.76572438876361,0,1,0,1,0,1,0,0
8788,0.27611940298507465,3.0,-1.0,0.08897017209707228,0.0,0.6888697607424623,3.3333333333333335,0.4,1.0,0.1,0.7,0.6888697607424624,0,0,1,0,1,0,1,0
8789,0.6791044776119403,-0.16666666666666666,-1.0,0.3884444766171978,0.0,0.9057554983292236,0.16666666666666666,0.8,-0.25,0.7,0.9,0.9057554983292238,0,1,0,1,0,1,0,0
8790,-1.1865671641791045,-0.08333333333333333,-0.75,-0.761480032314815,1.0,-0.004305637061928472,0.16666666666666666,-0.8,0.0,-0.3,-0.1,-0.004305637061928398,1,0,0,1,0,0,1,0
8791,-1.7611940298507462,-0.16666666666666666,0.75,-0.761480032314815,0.0,0.19839039824080915,-0.4166666666666667,-0.8,-0.25,-0.3,0.3,0.1983903982408092,0,0,1,0,1,0,0,0
8792,0.5447761194029851,-1.0,1.0,-0.761480032314815,1.0,0.6953604109115473,-1.3333333333333333,0.6,-0.75,-0.3,0.7,0.6953604109115473,1,0,0,1,0,1,1,0
8793,-1.1567164179104477,-0.25,-0.75,-0.761480032314815,1.0,-0.17387393625448494,0.0,-0.8,-0.25,-0.3,-0.1,-0.17387393625448488,1,0,0,0,1,1,1,0
8794,-0.8582089552238806,2.4166666666666665,0.75,0.04773196189659629,1.0,0.30970699505303784,2.1666666666666665,-0.6,1.0,0.1,0.3,0.3097069950530379,0,1,0,0,1,1,1,0
8795,0.40298507462686567,-0.6666666666666666,-1.0,0.879723754084007,0.0,0.33616295791670864,-0.3333333333333333,0.6,-0.5,0.9,0.3,0.3361629579167086,0,0,1,1,0,1,1,1
8796,-0.007462686567164179,0.08333333333333333,-0.75,-0.761480032314815,2.0,-0.33708097342473664,0.3333333333333333,0.0,0.25,-0.3,-0.3,-0.3370809734247367,0,0,1,0,1,1,0,1
8797,0.5074626865671642,-0.3333333333333333,-0.75,-0.761480032314815,1.0,0.4150703141486777,-0.08333333333333333,0.6,-0.25,-0.3,0.5,0.41507031414867757,1,0,0,0,1,0,1,0
8798,1.0820895522388059,0.6666666666666666,0.75,-0.761480032314815,0.0,0.25324812654628315,0.4166666666666667,1.0,0.75,-0.3,0.3,0.2532481265462832,1,0,0,0,1,0,0,0
8799,-0.8134328358208955,-1.1666666666666667,0.0,-0.761480032314815,1.0,0.17927805123968818,-1.1666666666666667,-0.6,-0.75,-0.3,0.1,0.17927805123968818,0,0,1,0,1,1,0,0
8800,-1.4776119402985075,-0.25,-0.25,-0.761480032314815,1.0,1.0024156604379353,-0.16666666666666666,-0.8,-0.25,-0.3,0.9,1.0024156604379353,1,0,0,0,1,1,0,0
8801,0.291044776119403,0.0,1.0,0.40900114255057635,0.0,0.46975809981360445,-0.3333333333333333,0.4,0.0,0.9,0.5,0.46975809981360445,1,0,0,0,1,1,1,0
8802,-1.0597014925373134,1.25,0.25,0.740077813146915,0.0,0.3162909510498875,1.1666666666666667,-0.8,1.0,0.9,0.3,0.3162909510498875,1,0,0,1,0,1,1,1
8803,1.044776119402985,0.25,0.5,-0.761480032314815,0.0,0.4213833986520715,0.08333333333333333,1.0,0.25,-0.3,0.5,0.4213833986520714,0,0,1,1,0,1,0,0
8804,0.5149253731343284,0.3333333333333333,0.25,0.296704183439848,0.0,-0.3630253804810662,0.25,0.6,0.5,0.7,-0.3,-0.36302538048106614,1,0,0,0,1,1,1,0
8805,0.8432835820895522,0.3333333333333333,-0.75,-0.761480032314815,1.0,0.9251475595329677,0.5833333333333334,0.8,0.5,-0.3,0.9,0.9251475595329676,1,0,0,0,1,0,1,0
8806,1.4776119402985075,0.16666666666666666,0.75,-0.761480032314815,1.0,-0.641385835479109,-0.08333333333333333,1.0,0.25,-0.3,-0.7,-0.6413858354791089,0,0,1,0,1,1,1,0
8807,0.21641791044776118,0.08333333333333333,0.25,0.6628250518785649,1.0,-0.4337623783635169,0.0,0.4,0.25,0.9,-0.5,-0.4337623783635169,0,1,0,0,1,1,1,0
8808,-0.4925373134328358,1.9166666666666667,-0.5,-0.39310735838922306,1.0,-0.3755885324799949,2.0833333333333335,-0.4,1.0,-0.3,-0.3,-0.37558853247999496,1,0,0,1,0,0,1,1
8809,0.753731343283582,-0.08333333333333333,0.5,0.2453729208619205,0.0,-0.565385392835449,-0.25,0.8,0.0,0.5,-0.5,-0.5653853928354489,1,0,0,1,0,1,1,1
8810,-0.44029850746268656,0.08333333333333333,0.0,0.3561421964673063,1.0,0.35719661217516535,0.08333333333333333,-0.4,0.25,0.7,0.3,0.35719661217516535,0,1,0,1,0,0,1,0
8811,0.16417910447761194,-1.3333333333333333,1.0,0.17981109057486644,1.0,-0.6731627715337437,-1.6666666666666667,0.2,-0.75,0.3,-0.7,-0.6731627715337438,1,0,0,1,0,1,1,0
8812,-0.31343283582089554,-0.16666666666666666,0.5,-0.11980634613829821,0.0,-0.39203414200501563,-0.3333333333333333,-0.2,-0.25,-0.1,-0.3,-0.3920341420050156,1,0,0,1,0,1,1,0
